##ana of NCBI 16S Microbial Blast Database
##use NCBI Taxonomy Database as a reference
##gi number 2 taxid
##auther: Ke Zhang
##data: 20180725
#gi	taxid
645319913	37326
645320065	670292
645321457	1181891
343202175	390878
219846530	675
631253025	78543
566085067	694025
265678538	200132
219846215	262209
265678792	237576
823094396	309868
559795182	191564
219846404	46173
631251805	1307449
631251881	879243
645319981	1074488
672238991	948106
645321332	1118056
636559198	270250
636558964	409997
219857197	248552
631252416	548
343201504	33962
636560297	515361
343200724	332589
219878472	861360
219846680	47848
444304166	290399
343198894	660064
343198628	45498
645320322	752657
265678932	39774
631251679	882104
343201280	33909
645319699	1423723
699005424	1457250
343201353	163875
631252080	930804
343206164	1376
343200215	182264
645322054	1837
343204477	403962
343202735	694439
507148172	671143
566084812	206505
343206012	536441
228721340	431944
219857503	121734
343198493	566
265678712	234828
636559602	45243
636560148	1309
343198716	569127
343201170	196180
645320095	673318
444303946	108
631251268	68237
343202266	400061
265678684	203263
631252627	107401
636559389	285569
343198727	580340
265678416	65657
507147974	1229758
636559579	710696
219857582	159743
343202984	1892
661903051	406548
636560401	546107
343200967	479650
343205751	436000
507148100	246198
444439451	717609
631251425	398038
219878235	107400
526641941	86416
631252741	184748
559795211	290055
636559434	246
219878231	105229
310975010	55969
645319742	271097
444303936	86304
343205987	525924
219846145	236068
566084837	531939
343200281	227597
636560378	539206
631252854	228
636560690	553
645321907	521
636560341	525640
219846469	57172
631252140	1590
219846330	33991
219846622	38286
343200630	340095
265678318	1411
219856884	290
636560712	613195
343203079	342950
636559074	390333
631251330	1892
265678673	190146
254971331	49340
343206302	156980
631251663	224402
219857640	186571
343200209	180198
310974930	573
265678543	194702
224581404	891402
636558828	210427
219846864	266
558508598	675609
566085009	712036
636559772	145285
636559039	519421
566084874	574718
444304153	185300
645321943	42808
645321792	39497
444304227	66219
219857151	161355
631252395	244
645319636	96344
219846630	28109
636560762	387631
631251456	1550
343202673	23
645321506	1221996
645320278	745365
636560437	553151
636559243	679935
343199114	1123285
566084984	1003092
265678668	187868
566085004	657015
566085578	1202768
566084932	675090
219856821	61645
672239098	230518
636558635	143361
659364465	483
645320503	33053
636558442	1076
265678567	574560
636559387	68252
631251990	572010
343201346	28031
566085458	1097322
645319547	629679
219846365	35699
254971259	123783
645319770	150
636560866	584787
343202913	1061
219857403	107820
444439735	228745
636559163	244584
343200494	284044
636559995	442728
343201540	277961
343199061	555779
343201703	29318
672239060	1263550
219857345	79209
265678871	34031
631251139	67381
631251988	556499
645320965	1036182
228715750	123214
645320468	1337886
636558517	431947
219846569	33884
343200833	33946
645321351	1144553
343201654	312285
254971271	425309
343202560	1341646
219873435	190898
265678506	161398
645319896	664642
485099071	102116
645321145	89584
636558763	1904
631252853	28254
343200968	480931
343200513	1923
566084880	589382
631253134	1866
631252673	200904
631252765	311230
470467424	2198
645320060	544580
343199133	35837
559795266	1276218
645321168	1206726
444439611	315730
631251728	651560
636559065	160454
507148070	568817
219846405	46174
631252622	1598
219857545	142649
631252695	106592
631251393	332591
343206242	34070
636558437	90079
343201310	134849
343198537	869212
343199000	442734
254971265	74969
310975161	37915
645321519	1224718
343198439	152490
566085488	1133344
631252190	1520
645319784	276
219846832	65735
310974942	100177
219857496	121292
645320002	257277
343200331	266127
645322276	526226
444303809	446
645321751	1450
645320290	508661
219846374	36742
631250813	573
631250762	1437875
219846719	45670
645320184	696535
672238870	1190813
631251898	28125
219846073	193461
343206361	28083
636558415	287
631252819	392009
636559474	1582
558508565	568899
343205621	398773
659364576	196914
343200495	284029
636559960	428990
444303979	380358
672239118	1494959
343206023	552064
343198514	1347342
645321427	80867
343201548	279826
343200906	438752
343198720	1798
631252681	151895
228717037	169435
219846640	119485
636559472	1063
645322301	33954
631252624	176292
636560677	589873
636559955	1223547
219878127	731
343200419	67334
265678949	689
343200679	363839
636559992	440514
310975031	147709
631252162	1121303
631252193	34062
343201606	249352
343200726	284038
485099055	536018
265678653	114698
631251619	249351
343206284	52762
343202835	323412
343200941	364030
566085098	744463
343201246	556
645321660	1334046
645320716	866566
699005371	1223410
645320712	96345
636560204	501340
343200797	392842
219846901	69825
343198886	394095
631252597	49283
310975145	1295
645320362	771875
444439398	1852
636558631	123783
343201497	292462
343198453	195105
343206018	544910
672238892	142479
631251667	376171
645319621	679664
219878219	36861
343205677	410764
645321533	96345
310974963	64702
559795165	49896
636559856	218672
343202448	202260
636558879	651183
343200543	67345
343202901	40837
219846346	762
228715348	246432
265679020	56055
219846483	13335
343200754	1122234
766674005	944479
631252561	330920
343201352	163874
444303933	574556
636559040	520089
566085167	1280375
645320349	33959
343202456	209650
343204369	370977
343201149	45979
636558658	573
219857505	135742
343200162	127891
485099111	459424
265678608	110845
507148137	214856
343200405	67361
343202685	287098
636558836	1214102
219846575	36834
566085073	796620
265678923	1509
444439619	295319
254971324	2223
343202676	335284
343202246	392421
559795294	1167881
219878357	131318
343200645	344166
343199024	468913
631251475	70995
444439456	314722
265678513	154288
672238849	1181886
636560074	80868
444304193	1003110
645320589	479436
219846422	46867
310975133	44754
636558628	68895
645321023	990371
343201674	329858
645322310	44473
636558585	1335
343206182	754774
631251286	1963
566085402	1069117
343198638	911238
219846116	216940
645322170	29291
645322178	28094
645322658	2045
799517092	1629334
219857451	105972
559795230	42354
265678886	83561
645322326	37331
631251768	663606
631251384	47716
444439549	216594
343198540	301302
343203452	1553
343202253	395085
645320344	1054034
631252165	1017177
343201602	290112
645322154	1349754
343200540	67273
631251652	1230457
219857480	55604
645320921	943348
631251940	1809
343205900	459525
224581420	185761
672238902	323423
224581432	257758
645322176	28092
343198558	28224
343200606	1581
645321779	28188
265678488	134984
631251903	28129
631253123	1137780
631252799	308111
631251182	68238
631252074	742818
645322446	1798
636560792	634884
219846831	1167006
507148058	152794
636560153	889205
645321513	1217970
699005313	1391654
526641924	1245471
636560829	544480
636559236	293070
219846862	137733
444439669	272558
566085143	1137989
343198602	281456
636560124	1390
566085407	1054497
444303981	382638
636559495	34007
645320084	747656
559795219	937254
645322610	267737
219846691	595494
636558562	86956
444439404	936476
636559007	450367
444439447	38504
636558606	1122241
645321761	1261
444304147	292805
219878466	240237
219846291	47885
343206311	160826
631251138	67367
343202657	293065
645320355	2377
631252211	31971
636560446	885475
343205780	424757
444304130	272634
343198989	456330
636558589	338969
559795259	118967
343202674	286698
343201733	358100
265678493	135083
636558801	65657
343205669	414703
343205860	451374
566085109	861266
645319925	657419
645321813	40520
444303794	57705
219846693	39692
343198579	572419
343198660	306542
265678678	198093
343201571	67314
636558461	90970
343205957	1123360
636559025	263849
265678606	109327
358331481	407022
672239001	1287657
444303920	386415
310975253	28026
645320870	936138
631251480	298794
343203008	331697
343198607	28188
645322500	694429
449372103	60548
645319643	559626
636560088	60547
444304115	2320
636559245	96345
631252657	1215098
343202483	223389
636559177	173
672239089	1054996
310975065	212663
219857551	152297
343201433	215743
694190098	1814218
631252212	208479
219857581	172713
636559530	54911
631250983	128403
631251166	1934
636559628	336628
219846254	34092
219846602	29320
343205385	399370
343200144	38293
265679049	84035
645321013	60552
265678828	1589
631252708	53346
672239053	1325125
343201711	28038
343201729	355243
631252570	54910
645321741	1410040
559795335	66270
343205679	425468
444439608	1402
219857566	1631
444304263	576611
636560380	539262
343205002	67385
343202490	224312
636559768	1206724
444303844	1176649
343201775	373043
636560478	560555
636559053	633147
343206014	540746
645319663	1006006
219857205	267990
219846867	79270
631251589	484498
219846754	46181
219857565	157463
343202980	1906
219846501	1382
699005358	999931
219846557	36850
631252166	1017181
265678314	104101
645320931	940613
566084939	747481
485099088	1234679
631252661	47882
343205343	999550
631252101	161398
265678798	243924
219878228	103441
645321960	46179
566085470	1159017
631253145	1212662
228721038	526225
343202546	1114962
343201582	284041
444304068	696127
343198432	138853
631252405	1571
343198805	363331
672238906	500017
636560246	513651
343200093	65515
343206291	1877
343200282	227598
343200525	68217
645319850	1006155
444304082	167642
343202422	515415
631252785	266122
636559933	1405
343200087	876
343202990	68263
228715354	100886
602260097	365340
545589096	1610
645320385	1081040
444304203	300231
631252172	1043493
566084796	1433403
219846891	82346
636560433	553469
343206046	28200
219857442	109263
645320620	416213
265678436	68170
631251059	1941
636560773	634430
343201145	37326
566085354	1076412
631251303	66425
219857216	61656
559795231	1266370
219878448	219573
343198831	376174
343205961	492736
470467034	318586
645320539	1406
343203288	350894
265678464	142834
636558647	55208
310974995	2020
631253146	1215385
645320000	134964
343205611	394264
343201114	161536
631253227	48256
636560368	1294260
645320469	1337886
228717635	172901
645319679	1238182
672238886	1431282
507147970	58138
645320292	754477
343205820	564064
645320651	869891
219846577	131110
444439509	749414
645320041	37330
645321322	1349822
631253019	685
645320545	1406
343202476	1201294
228716754	391038
219857170	199441
343200636	145393
631252998	137658
219878134	33959
645322010	556
631252045	1547
343198980	84379
343200795	392823
507148179	459349
645319759	1544
636559042	520603
645321330	1118054
672238925	83450
343198666	307483
631252826	379347
224581446	72026
645322329	37326
343203021	335383
631252149	28141
631251599	546874
566085112	755175
343200958	478106
602267010	2369
631252224	575195
645320379	38
343200358	272914
343199037	458836
672238888	755310
631251994	266892
645320314	191564
631251220	97401
636559968	433644
566084919	598611
559795173	1294
636559621	370896
631251544	481366
343205886	59205
219846293	80871
636558854	359110
559795130	13076
219856829	175570
566084903	641691
636559350	1935
343201700	340321
444439674	235909
566085214	871694
219846367	37448
343199013	450378
219857509	159450
343202311	714943
470467694	120962
636558645	190304
343202514	240303
636559543	1349754
219878193	82979
228715355	147206
485099052	1170562
636559939	424758
645321547	96241
631251486	1423714
636560710	126333
219857154	164759
645320845	284038
636559502	1719
631252130	626947
645320032	45979
343205747	67267
631252480	92406
645319627	683355
219846435	49280
645321276	68195
636559138	1032240
631252882	566
409724286	1111730
636560787	640108
265678526	2293
631252960	82996
507148061	765874
645321178	208602
343198928	1123261
444439672	1054460
444304168	84757
343198491	1596
219878139	85701
470466282	374847
631252516	69322
631252033	536633
636560179	492660
343204778	1968
645321799	574087
566085121	1071054
265678725	262806
636559570	58107
219857402	106634
631251076	66896
631253206	200596
343200285	229921
265678614	116090
631253119	1137273
310975250	89524
636559881	671066
636560786	193
310974983	198483
631252363	1080072
659365321	49338
265678427	177439
631253010	392011
645322510	1094
636560616	578943
631251714	1076
343204124	367282
672238913	204773
254971278	49900
631250959	38307
672238968	1200281
645320595	500634
631253097	670289
219846140	223392
265678341	202747
265678784	228973
343205864	453838
645322623	1121328
343206161	734
659365051	1263979
219846235	279360
343206214	56698
343200896	431270
219846779	57909
343200516	66431
631252388	41276
631251282	260811
343201567	67313
343202365	457575
631252568	252
694190102	1513897
343202766	312720
343200160	1747
631252262	660522
343200565	297244
631251368	363860
636560007	693153
636560006	446372
343200181	146476
444439543	525146
645321839	446
645320797	877455
343202898	33050
645322003	54265
631252912	270914
343200436	68285
699005323	1456591
343200270	28064
631251529	1349754
631251151	67299
343205737	68264
636559794	393763
636559884	424696
672239113	303541
699005357	999894
645320135	679261
699005318	1407560
219857276	81499
672238911	1232866
645321266	1076926
343201231	86184
636560047	453831
631253179	1285191
343203000	67304
566084842	535906
636558687	122358
343205409	388357
636559428	382
